"","Chromosome","Start","End","Nclone","Array.24","Array.22","Array.146","Array.62","Array.118","Array.154","Array.112","Array.69","Array.90","Array.99","Array.57","Array.114","Array.5","Array.113","Array.25","Array.102","Array.159","Array.88","Array.50","Array.153","Array.38","Array.104","Array.145","Array.31","Array.135","Array.111","Array.71","Array.47","Array.107","Array.64","Array.30","Array.93"
"155",1,110464125,110577138,10,-1,0,0,1,1,2,0,1,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,0,0
"156",1,110588200,112717534,216,-1,0,0,1,1,0,0,1,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,0,0
"157",1,112725478,113471063,78,-1,0,0,1,1,0,0,1,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,0,0
"158",1,113508337,114220736,71,-1,0,0,1,1,0,0,1,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,0,0
"159",1,114228794,114235706,4,-1,0,0,1,1,0,0,1,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,0,1
"160",1,114245958,114853862,52,-1,0,0,1,1,0,0,1,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,0,1
"161",1,114863525,115372000,54,-1,0,0,1,1,0,0,1,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,0,1
"162",1,115389481,116062013,43,-1,0,0,1,1,0,0,1,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,0,1
"163",1,116081666,116824183,53,-1,0,0,1,1,0,0,1,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,0,1
"164",1,116847623,116861515,3,0,0,0,1,1,1,0,1,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,0,1
"165",1,116880909,116906096,3,0,0,0,1,1,0,0,1,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,0,1
"166",1,116925150,116938461,3,-1,0,0,1,1,0,0,1,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,0,1
"167",1,116948867,117006671,8,-1,0,0,1,1,0,0,1,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,0,1
"168",1,117015146,117751415,63,-1,0,0,1,1,0,0,1,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,1,1
"169",1,117757490,118781178,71,-1,0,0,1,1,0,0,1,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,1,1
"170",1,118811438,119105315,9,-1,0,0,1,1,0,0,1,-1,-1,-1,0,0,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,1,1
"171",1,119131184,119266053,15,-1,0,0,1,1,0,0,1,-1,-1,-1,0,0,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1
"172",1,119271891,119774102,45,-1,0,0,1,1,0,0,1,-1,-1,-1,0,0,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1
"173",1,119783556,119942294,16,0,0,0,1,1,0,0,1,-1,-1,-1,0,0,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1
"174",1,119963572,120232261,33,0,0,0,1,1,0,0,1,-1,-1,-1,0,0,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1
"175",1,120313797,120384620,2,0,0,0,1,1,1,0,1,1,1,1,0,0,-1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1
"176",1,120405944,120737345,3,0,0,0,1,1,0,0,1,1,1,1,0,0,-1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1
"177",1,120761983,120923696,11,1,0,0,1,1,0,0,1,-1,1,-1,0,0,-1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1
"178",1,141474904,141491470,3,1,1,0,1,1,0,0,1,1,1,1,0,0,-1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1
"179",1,141500919,141527782,5,1,1,0,1,1,1,0,1,1,1,1,0,0,-1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1
"180",1,142116690,142435868,6,1,1,0,1,1,1,0,1,1,0,1,0,0,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,-1,1,1
"181",1,142444242,142565191,14,1,1,0,1,1,1,0,1,1,0,1,0,0,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,-1,1,1
"182",1,142570866,142598507,4,-1,1,0,1,1,1,0,1,1,1,1,0,0,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,-1,1,1
"183",1,142610589,142871406,4,-1,1,0,1,1,0,0,1,1,1,1,0,0,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,-1,1,1
"184",1,142877399,143526765,60,-1,1,0,1,1,0,0,1,1,1,1,0,0,-1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,-1,1,1
"185",1,143543580,144966156,111,-1,1,0,2,1,0,0,1,1,1,1,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1
"186",1,144975464,145023947,3,-1,1,0,1,1,0,0,1,1,1,1,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1
"187",1,145647143,145716245,2,-1,1,0,1,1,0,0,1,1,1,1,0,0,-1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1
"188",1,145820605,146012014,9,-1,1,0,1,0,0,0,1,1,1,1,0,-1,-1,1,0,1,1,1,1,-1,0,0,1,1,0,0,0,-1,0,0,1
"189",1,146473741,146512434,3,-1,1,0,1,1,0,0,1,1,1,1,0,-1,-1,1,0,1,1,1,1,-1,0,0,1,1,1,0,0,0,0,1,1
"190",1,146525071,146549143,3,-1,1,0,1,1,1,0,1,1,1,1,0,-1,-1,1,0,1,1,1,1,-1,0,0,1,1,1,1,0,0,0,1,1
"191",1,146581869,146634734,4,-1,1,0,1,1,1,0,1,1,1,1,0,0,-1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1
"192",1,146661770,149362629,356,-1,1,0,2,1,0,0,1,1,1,1,0,0,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1
"193",1,149369522,149394958,5,-1,-1,0,0,-1,-1,-1,2,-1,-1,-1,0,0,1,0,-1,-1,1,1,0,0,-1,-1,0,1,0,1,-1,2,1,-1,-1
"194",1,149403519,149573806,31,-1,1,0,2,1,1,1,1,1,1,1,0,0,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1
"195",1,149579637,149582884,2,-1,1,0,2,1,2,1,1,1,1,1,0,1,-1,1,1,1,0,2,1,0,0,1,2,1,1,1,1,1,1,2,2
"196",1,149591108,149598429,2,-1,1,0,2,1,2,1,1,1,1,1,0,0,-1,1,1,1,0,2,1,0,0,1,2,1,1,1,0,1,1,1,1
"197",1,149604744,150808620,174,-1,1,0,2,1,0,1,1,1,1,1,0,0,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1
"198",1,150815602,151998352,164,-1,1,0,2,1,1,1,1,1,1,1,0,0,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1
"199",1,151998685,152605084,79,-1,1,0,2,1,0,1,1,1,1,1,0,0,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1
"200",1,152617283,155145482,300,-1,1,0,2,1,0,1,1,1,1,1,0,0,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1
"201",1,155152973,156497370,150,-1,1,0,2,1,0,1,1,1,1,1,0,0,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1
"202",1,156504203,156715120,31,-1,1,0,0,1,0,1,1,1,1,1,0,1,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1
"203",1,156722904,157446463,94,-1,1,0,0,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1
"204",1,157457777,157769567,42,-1,1,0,0,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1
"205",1,157779753,158111315,62,-1,1,0,0,1,2,1,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1
"206",1,158123386,158211115,15,-1,1,0,2,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1
"207",1,158222895,158292447,7,-1,1,0,2,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1
"208",1,158296040,158314837,6,-1,1,0,2,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1
"209",1,158319014,158365270,9,-1,1,0,2,1,1,-1,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1
"210",1,158378189,158382079,2,-1,1,0,2,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1
"211",1,158392593,158736756,45,-1,1,0,2,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1
"212",1,158747329,164242059,441,-1,1,0,2,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1
"213",1,164247118,165948301,160,-1,1,0,2,1,1,1,1,1,1,1,0,1,-1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1
"214",1,165958802,165988174,3,-1,1,0,2,1,1,1,1,1,1,1,0,1,-1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1
"215",1,166003996,166010822,2,-1,1,0,2,1,1,1,1,1,1,1,0,1,-1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1
"216",1,166018172,168812476,254,-1,1,0,2,1,1,1,1,1,1,1,0,1,-1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1
"217",1,168818982,172497794,338,-1,1,0,2,1,1,1,1,1,1,1,0,1,-1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1
"218",1,172527923,176446701,347,-1,1,0,2,1,1,1,1,1,1,1,0,1,-1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1
"219",1,176455950,179420685,272,0,1,0,2,1,1,1,1,1,1,1,0,1,-1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1
"220",1,179443743,179575821,12,0,1,0,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1
"221",1,179581225,181371569,169,0,1,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1
"222",1,181387023,182641159,106,0,1,0,2,1,1,1,1,1,1,1,1,1,-1,1,1,0,-1,1,0,0,0,1,0,1,1,1,0,1,1,1,1
"223",1,182657845,186034550,184,0,1,0,2,1,1,1,1,1,1,1,1,1,-1,1,1,0,-1,1,0,0,0,0,0,1,1,1,0,1,1,1,1
"224",1,186062909,186274119,10,0,1,0,2,1,1,1,1,1,1,1,1,1,-1,0,1,0,-1,1,0,0,0,0,0,1,1,1,0,1,1,1,1
"225",1,186293872,189329179,155,1,1,0,2,1,1,1,1,1,1,1,1,-1,-1,0,1,0,-1,1,0,0,0,0,0,1,1,1,0,1,1,1,1
"226",1,189337051,193443252,206,0,1,0,2,1,1,0,1,1,1,1,1,-1,-1,0,1,0,-1,1,0,0,0,1,0,1,1,1,0,1,1,1,1
"227",1,193480150,193527058,6,0,-1,-1,2,1,1,0,1,1,1,1,1,-1,-1,0,-1,0,-1,1,0,0,-1,1,0,1,1,1,-1,1,1,1,1
"228",1,193556792,193630262,10,0,1,0,2,1,1,0,1,1,-1,1,1,-1,-1,0,1,0,-1,1,0,0,0,1,0,1,1,1,0,1,1,1,1
"229",1,193652057,199041703,471,0,1,0,2,1,1,0,1,1,1,1,1,-1,-1,0,1,0,-1,1,0,0,0,1,0,1,1,1,0,1,1,1,1
"230",1,199047681,199054142,2,0,1,0,1,1,1,0,1,1,1,1,1,0,-1,0,1,0,-1,1,0,0,0,1,0,1,1,1,0,1,1,1,1
"231",1,199087690,199111062,4,0,0,0,1,0,1,0,1,1,0,1,1,0,-1,-1,1,0,-1,1,0,0,0,1,-1,1,1,1,0,0,0,1,1
"232",1,199135441,199222301,8,0,0,0,1,0,1,0,1,1,0,1,1,0,-1,0,1,0,-1,1,0,0,0,1,1,1,1,1,0,1,1,1,1
"233",1,199273751,199356111,10,0,1,0,1,1,1,0,1,1,1,1,1,0,-1,0,1,0,-1,1,0,0,0,1,1,1,1,1,0,1,1,1,1
"234",1,199363774,201157571,209,0,1,0,1,1,1,0,1,1,1,1,1,0,-1,0,1,0,-1,1,0,0,0,1,1,1,1,1,0,1,1,1,1
"235",1,201169853,202358631,134,0,1,0,1,1,1,0,1,1,1,1,1,1,-1,0,1,0,-1,1,0,0,0,1,1,1,1,1,0,1,1,1,1
"236",1,202366885,203532522,135,0,1,0,1,1,1,0,1,1,1,1,1,1,-1,0,1,0,-1,1,0,0,0,1,1,1,1,1,0,1,1,1,1
"237",1,203539204,205954108,165,0,1,0,1,1,1,0,1,1,1,1,1,1,-1,0,1,0,-1,1,0,0,0,1,0,1,1,1,0,1,1,1,1
"238",1,205966175,208143743,229,0,1,0,1,1,1,0,1,1,1,1,1,1,-1,0,1,0,-1,1,0,0,0,1,0,1,1,1,0,1,1,1,1
"239",1,208148352,209359643,112,0,1,0,1,1,1,0,1,1,1,1,1,1,-1,0,1,0,-1,1,0,0,0,1,0,1,1,1,0,1,1,1,1
"240",1,209366118,211118685,137,0,1,0,1,1,1,0,1,1,1,1,1,1,-1,0,1,0,-1,1,0,0,0,1,0,1,1,1,0,1,1,1,1
"241",1,211126341,211395327,20,0,1,0,1,1,1,0,1,1,1,1,1,1,-1,0,1,0,-1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
"242",1,211438238,212152890,39,0,1,0,1,1,1,0,1,1,1,1,1,1,-1,0,1,0,-1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
"243",1,212163869,213601626,150,0,1,0,1,1,1,0,1,1,1,1,1,1,-1,0,1,0,-1,1,1,0,0,1,0,1,1,1,0,1,1,1,1
"244",1,213607905,215165364,99,0,1,0,1,1,1,0,1,1,1,1,1,1,-1,0,1,0,-1,1,1,0,0,1,0,1,1,1,0,1,1,1,1
"245",1,215199726,217395427,156,-1,1,0,1,1,1,0,1,1,1,1,1,1,-1,0,1,1,-1,1,1,0,0,0,0,1,1,1,0,1,1,1,1
"246",1,217416088,219300768,59,-1,1,0,1,1,1,0,1,1,1,1,1,1,-1,0,1,1,-1,1,1,0,0,0,0,1,1,1,0,1,1,1,1
"247",1,219311634,221538990,132,-1,1,0,1,1,1,0,1,1,1,1,1,1,-1,0,2,1,-1,1,1,0,0,0,0,1,1,1,0,1,1,1,1
"248",1,221557056,224126341,262,0,1,0,1,1,1,0,1,1,1,1,1,1,-1,0,2,1,-1,1,1,0,0,0,1,1,1,1,0,1,1,1,1
"249",1,224140920,225920251,169,0,1,0,1,1,1,0,1,1,1,1,1,1,-1,0,2,1,-1,1,1,0,0,0,1,1,1,1,0,1,1,1,1
"250",1,225926558,231061656,435,0,1,0,2,1,1,0,1,1,1,1,1,1,-1,0,2,1,-1,1,1,0,0,0,1,1,1,1,0,1,1,1,1
"251",1,231067740,234760702,314,-1,1,0,2,1,1,1,1,1,1,1,1,1,-1,0,2,1,-1,2,1,0,0,0,1,1,1,1,1,1,1,1,1
"252",1,234776770,236274333,71,-1,1,0,2,1,1,1,1,1,1,1,1,1,-1,0,2,1,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1
"253",1,236280081,237042779,78,-1,1,0,0,1,1,1,1,1,1,1,1,1,-1,0,2,1,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1
"254",1,237050563,238730140,160,-1,1,0,2,1,1,1,1,1,1,1,1,1,-1,0,2,1,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1
"255",1,238747201,239156984,32,-1,1,0,2,1,1,1,1,1,1,1,1,1,-1,0,1,1,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1
"256",1,239190321,239313778,5,-1,1,0,2,1,1,1,1,1,1,1,1,0,-1,-1,1,1,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1
"257",1,239337733,239364269,2,-1,1,0,2,1,1,1,1,1,1,1,1,0,-1,-1,1,1,0,2,1,0,0,1,1,1,1,1,0,1,1,1,1
"258",1,239391358,239517083,4,-1,1,0,1,1,1,1,0,1,1,1,1,0,-1,-1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1
"259",1,239544570,239630032,2,-1,1,0,1,1,1,1,0,1,1,1,1,0,-1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1
"260",1,239663268,244617610,524,-1,1,0,2,1,1,1,1,1,1,1,1,0,-1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"261",1,244627520,244676774,8,-1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"262",1,244693374,244865778,25,0,1,1,0,1,1,1,1,2,1,2,1,0,0,1,1,1,1,1,1,0,0,1,1,1,2,1,1,1,1,1,1
"263",1,244870377,244942436,11,0,1,1,0,1,1,1,1,2,1,2,1,0,0,0,1,1,1,1,1,0,0,1,1,1,2,1,1,1,1,1,1
"264",1,244947984,244955806,2,-1,1,1,0,1,1,1,1,2,1,2,1,0,-1,0,1,1,1,1,1,0,0,1,1,1,2,1,1,1,1,1,1
"265",1,244961779,244970723,2,-1,1,1,0,1,1,1,1,2,1,1,1,0,-1,0,1,1,1,1,1,0,0,1,1,1,2,1,1,1,1,1,1
"266",1,245009770,245014643,2,-1,1,1,0,1,1,1,1,2,1,1,0,0,-1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1
"267",1,245054641,245071941,3,-1,1,0,0,1,1,1,1,2,1,1,-1,0,-1,0,1,-1,0,-1,1,0,0,1,1,1,1,-1,1,1,1,1,1
"268",1,245082256,245121447,7,-1,1,0,1,1,1,1,1,2,1,1,-1,0,-1,0,1,-1,0,-1,1,0,0,1,1,1,1,-1,1,1,1,1,1
"269",1,245134410,245140268,2,-1,1,0,1,1,1,1,1,2,1,1,1,0,-1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"270",1,245150122,245299678,10,-1,1,0,1,1,1,1,1,2,1,1,1,0,-1,-1,1,1,0,1,1,-1,0,1,1,1,1,1,1,1,1,1,1
"271",1,245308564,245433846,22,-1,1,0,1,1,1,1,1,2,1,1,1,0,0,-1,1,1,0,1,1,-1,0,1,1,1,1,1,1,1,1,1,1
"272",2,712,125634,50,0,0,0,1,0,1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,-1,0,-1,1,0,1,0,0,0,0,1,0
"273",2,143031,165346,3,1,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,1,1,0,1,0,0,0,0,0,1
"274",2,167106,176745,2,1,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,1,1,1,1,0,0,0,0,0,1
"275",2,196212,479448,36,1,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,0,-1,0,1,-1,0,0,1,1,1,1,0,0,0,0,0,1
"276",2,485052,3016048,237,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,-1,0,1,-1,0,0,1,1,1,1,0,0,0,0,0,1
"277",2,3072994,4495693,111,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,1,-1,0,0,1,1,1,1,0,0,0,1,0,1
"278",2,4600483,5064198,49,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,1,-1,0,0,1,1,1,1,0,0,0,0,0,1
"279",2,5117160,8963807,205,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,1,-1,0,0,1,1,1,1,0,0,0,0,0,1
"280",2,8972669,10440704,145,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,1,-1,0,0,1,1,1,1,1,0,0,0,0,1
"281",2,10446234,11268822,84,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,-1,0,1,-1,0,0,1,1,1,1,1,0,0,0,0,1
"282",2,11273719,11824126,56,-1,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,1,-1,0,0,1,1,1,1,1,0,0,0,0,1
"283",2,11839789,15741307,219,-1,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,1,-1,0,0,1,1,1,1,0,0,0,0,0,1
"284",2,15752122,20346474,256,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,1,-1,0,0,1,1,1,1,0,0,0,-1,0,1
"285",2,20354952,22147571,108,-1,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,0,1,-1,0,0,1,1,1,1,0,0,0,-1,0,1
"286",2,22164275,23148262,38,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,1,-1,0,0,1,1,1,1,0,0,0,-1,0,1
"287",2,23178086,23798605,45,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,-1,0,1
"288",2,23809995,25541135,190,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,1,-1,0,0,1,1,1,1,0,0,0,-1,0,1
"289",2,25551899,29745341,500,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,1,-1,0,0,1,1,1,1,0,0,0,-1,0,1
"290",2,29758580,34597887,412,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,1,-1,0,0,-1,1,1,1,0,0,0,-1,0,1
"291",2,34614581,34702220,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,1,-1,0,0,-1,1,1,1,0,0,0,-1,0,1
"292",2,34730412,34868034,6,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,1,-1,0,0,-1,1,1,1,0,0,0,-1,0,1
"293",2,34904779,39267014,335,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,1,1,1,0,0,-1,1,1,1,0,0,0,-1,0,1
"294",2,39284752,41599090,149,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,-1,1,1,1,0,0,0,-1,0,1
"295",2,41616449,43362384,148,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,-1,1,1,1,0,0,0,-1,0,1
"296",2,43367043,44064629,82,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,-1,1,1,1,0,0,0,-1,0,1
"297",2,44073585,44107287,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,-1,1,1,1,0,0,0,-1,0,1
"298",2,44112923,46581831,233,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,0,0,-1,1,1,1,0,0,0,-1,0,1
"299",2,46600135,47534465,97,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,-1,0,1
"300",2,47541529,48962866,132,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1
"301",2,49007696,50317220,81,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1
"302",2,50329312,56794730,510,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1
"303",2,56853626,57106587,9,-1,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1
"304",2,57141220,60843704,199,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1
"305",2,60860846,61005290,14,-1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1
"306",2,61025070,61061211,5,-1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1
"307",2,61069435,67262586,542,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
"308",2,67280403,69113514,151,-1,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
"309",2,69119613,73764874,471,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
"310",2,73769146,74670974,128,0,0,0,1,0,2,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
"311",2,74676485,81995821,504,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
"312",2,82033369,87033744,352,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
"313",2,87287735,87839798,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1
"314",2,88099999,89162648,97,0,0,0,1,0,1,0,0,-1,0,0,0,0,-1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
"315",2,89203734,89712785,13,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,-1,0,0,1,1
"316",2,89727641,89953713,11,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,-1,0,0,1,1
"317",2,91057159,91234354,10,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,2,0,0,0,1,1
"318",2,91240477,91321476,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,2,0,0,0,1,1
"319",2,91494116,91569435,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1
"320",2,91683845,94918111,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1
"321",2,94940234,94964565,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1
"322",2,94970664,98466443,288,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
